Unique ID,Name,Measure,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Category
740956,General Pollution,Miles,UHF42,Unknown,Winter,2020-12-01,22.8,Moderate
740944,General Pollution,Miles,UHF42,Unknown,Winter,2020-12-01,24.1,Moderate
412491,General Pollution,Miles,UHF42,Unknown,Summer,2016-06-01,19.1,Moderate
412457,General Pollution,Miles,UHF42,Unknown,Winter,2015-12-01,23.3,Moderate
176057,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,16.6,Moderate
176530,General Pollution,Miles,UHF42,Unknown,Annual Average,2008-12-01,32.0,Bad
176614,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,29.3,Bad
212433,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,17.0,Moderate
336499,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-01-01,19.4,Moderate
643371,General Pollution,Miles,UHF42,Unknown,Winter,2018-12-01,25.3,Bad
336553,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-01-01,23.9,Moderate
667117,General Pollution,Miles,UHF42,Unknown,Annual Average,2020-01-01,15.7,Moderate
167623,General Pollution,Miles,CD,Queens,Annual Average,2009-12-01,14.0,Moderate
518919,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,13.4,Moderate
131442,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,22.1,Moderate
169309,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,11.5,Moderate
168542,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,13.6,Moderate
547690,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,8.2,Good
649714,General Pollution,Miles,UHF42,Unknown,Annual Average,2019-01-01,7.5,Good
605716,General Pollution,Miles,UHF42,Unknown,Winter,2017-12-01,9.4,Good
605758,General Pollution,Miles,UHF42,Unknown,Winter,2017-12-01,7.6,Good
177142,General Pollution,Miles,UHF42,Unknown,Winter,2008-12-01,13.3,Moderate
165981,General Pollution,Miles,CD,Unknown,Winter,2012-12-01,30.6,Bad
167574,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,28.6,Bad
166030,General Pollution,Miles,CD,Queens,Winter,2012-12-01,18.8,Moderate
213430,General Pollution,Miles,CD,Unknown,Summer,2014-06-01,15.3,Moderate
167682,General Pollution,Miles,CD,Queens,Annual Average,2010-12-01,14.2,Moderate
167564,General Pollution,Miles,CD,Queens,Annual Average,2008-12-01,14.6,Moderate
179804,Emissions,Density,UHF42,Unknown,Other,2015-01-01,36.4,Bad
179789,Emissions,Density,UHF42,Unknown,Other,2015-01-01,1.2,Good
823301,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,6.9,Good
178548,General Pollution,Miles,UHF42,Unknown,Annual Average,2011-12-01,12.4,Moderate
823322,General Pollution,Miles,UHF42,Bronx,Summer,2022-06-01,7.1,Good
823302,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,7.4,Good
742187,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,9.1,Good
177956,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,10.8,Moderate
177938,General Pollution,Miles,UHF42,Bronx,Summer,2013-06-01,10.2,Moderate
178568,General Pollution,Miles,UHF42,Bronx,Annual Average,2012-12-01,8.7,Good
177224,General Pollution,Miles,UHF42,Bronx,Winter,2010-12-01,13.4,Moderate
130416,Emissions,Density,UHF42,Unknown,Other,2013-01-01,15.7,Moderate
130398,Emissions,Density,UHF42,Bronx,Other,2013-01-01,2.2,Good
177812,General Pollution,Miles,UHF42,Bronx,Summer,2010-06-01,11.8,Moderate
410738,General Pollution,Miles,UHF42,Bronx,Winter,2015-12-01,8.3,Good
823323,General Pollution,Miles,UHF42,Bronx,Winter,2021-12-01,7.3,Good
823257,General Pollution,Miles,UHF42,Unknown,Winter,2021-12-01,9.3,Good
177903,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,11.1,Moderate
605732,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,10.0,Good
176696,General Pollution,Miles,UHF42,Unknown,Annual Average,2012-12-01,25.4,Bad
740964,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,23.3,Moderate
549764,General Pollution,Miles,UHF42,Bronx,Annual Average,2017-01-01,18.9,Moderate
740919,General Pollution,Miles,UHF42,Unknown,Annual Average,2021-01-01,18.8,Moderate
825727,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,19.5,Moderate
410794,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-12-31,8.0,Good
177945,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,11.0,Moderate
605720,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,7.5,Good
212817,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,11.8,Moderate
825793,General Pollution,Miles,UHF42,Bronx,Summer,2022-06-01,11.6,Moderate
176643,General Pollution,Miles,UHF42,Unknown,Annual Average,2011-12-01,24.0,Moderate
825697,General Pollution,Miles,UHF42,Unknown,Summer,2022-06-01,10.6,Moderate
740963,General Pollution,Miles,UHF42,Unknown,Summer,2021-06-01,20.2,Moderate
825774,General Pollution,Miles,UHF42,Unknown,Annual Average,2022-01-01,18.4,Moderate
166913,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,16.7,Moderate
166854,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,16.3,Moderate
603092,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,17.7,Moderate
741284,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,10.5,Moderate
166883,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,13.8,Moderate
166824,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,15.7,Moderate
166881,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,13.6,Moderate
166822,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,15.3,Moderate
412813,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,17.2,Moderate
741188,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,11.8,Moderate
603002,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,15.8,Moderate
166675,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,17.7,Moderate
165908,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,28.7,Bad
167796,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,19.0,Moderate
550145,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,17.4,Moderate
741279,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,14.6,Moderate
741225,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,16.4,Moderate
165868,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,30.0,Bad
166635,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,25.0,Moderate
167756,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,22.3,Moderate
166795,General Pollution,Miles,CD,Unknown,Summer,2011-06-01,17.3,Moderate
166736,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,18.0,Moderate
741283,General Pollution,Miles,CD,Unknown,Winter,2020-12-01,20.9,Moderate
166763,General Pollution,Miles,CD,Unknown,Summer,2011-06-01,16.2,Moderate
166704,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,16.7,Moderate
412811,General Pollution,Miles,CD,Unknown,Winter,2015-12-01,22.5,Moderate
741187,General Pollution,Miles,CD,Unknown,Winter,2020-12-01,18.9,Moderate
741277,General Pollution,Miles,CD,Unknown,Winter,2020-12-01,21.1,Moderate
412818,General Pollution,Miles,CD,Unknown,Summer,2016-06-01,13.2,Moderate
169540,General Pollution,Miles,CD,Brooklyn,Summer,2013-06-01,11.0,Moderate
169481,General Pollution,Miles,CD,Brooklyn,Summer,2012-06-01,11.1,Moderate
334257,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,10.9,Moderate
334188,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,11.1,Moderate
334221,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,10.8,Moderate
175957,General Pollution,Miles,UHF42,Queens,Summer,2010-06-01,16.2,Moderate
175999,General Pollution,Miles,UHF42,Queens,Summer,2011-06-01,15.3,Moderate
412475,General Pollution,Miles,UHF42,Unknown,Winter,2015-12-01,21.3,Moderate
175958,General Pollution,Miles,UHF42,Queens,Summer,2010-06-01,10.1,Moderate
176000,General Pollution,Miles,UHF42,Queens,Summer,2011-06-01,9.9,Good
412535,General Pollution,Miles,UHF42,Queens,Winter,2015-12-01,21.1,Moderate
412536,General Pollution,Miles,UHF42,Queens,Summer,2016-06-01,12.1,Moderate
741001,General Pollution,Miles,UHF42,Queens,Winter,2020-12-01,19.8,Moderate
412472,General Pollution,Miles,UHF42,Unknown,Winter,2015-12-01,22.7,Moderate
412538,General Pollution,Miles,UHF42,Queens,Winter,2015-12-01,18.0,Moderate
176609,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,19.0,Moderate
176598,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,26.7,Bad
212421,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,18.3,Moderate
176524,General Pollution,Miles,UHF42,Unknown,Annual Average,2008-12-01,22.5,Moderate
176629,General Pollution,Miles,UHF42,Queens,Annual Average,2010-12-01,19.3,Moderate
176545,General Pollution,Miles,UHF42,Queens,Annual Average,2008-12-01,19.9,Moderate
176546,General Pollution,Miles,UHF42,Queens,Annual Average,2008-12-01,14.7,Moderate
212453,General Pollution,Miles,UHF42,Queens,Summer,2014-06-01,7.4,Good
336794,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,17.0,Moderate
667664,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,29.4,Bad
518925,Asthma-Related,Rates,UHF42,Queens,Other,2012-01-02,57.9,Bad
628473,Asthma-Related,Rates,UHF42,Queens,Other,2015-01-01,39.5,Bad
131438,Asthma-Related,Rates,UHF42,Manhattan,Other,2009-01-01,57.2,Bad
131456,Asthma-Related,Rates,Borough,Manhattan,Other,2009-01-01,144.3,Bad
130823,Asthma-Related,Rates,UHF42,Queens,Other,2005-01-01,73.8,Bad
518904,Asthma-Related,Rates,UHF42,Unknown,Other,2012-01-02,29.4,Bad
410824,General Pollution,Miles,UHF42,Queens,Annual Average,2015-12-31,8.1,Good
823239,General Pollution,Miles,UHF42,Queens,Winter,2021-12-01,7.1,Good
174271,General Pollution,Miles,UHF34,Queens,Annual Average,2012-12-01,7.6,Good
547573,General Pollution,Miles,UHF34,Queens,Annual Average,2017-01-01,6.3,Good
825710,General Pollution,Miles,UHF42,Queens,Winter,2021-12-01,22.6,Moderate
169299,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,10.6,Moderate
170420,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,8.9,Good
169329,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,10.4,Moderate
169535,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,10.4,Moderate
605954,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,7.1,Good
823178,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,7.3,Good
605960,General Pollution,Miles,CD,Bronx,Annual Average,2018-01-01,7.1,Good
169506,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,10.1,Moderate
169565,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,10.1,Moderate
606050,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,6.5,Good
823551,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,6.8,Good
170450,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,8.4,Good
334335,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,8.8,Good
176538,General Pollution,Miles,UHF42,Queens,Annual Average,2008-12-01,25.8,Bad
176622,General Pollution,Miles,UHF42,Queens,Annual Average,2010-12-01,25.0,Moderate
667832,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,20.3,Moderate
167618,General Pollution,Miles,CD,Unknown,Annual Average,2009-12-01,22.8,Moderate
643706,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,12.7,Moderate
334341,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,8.8,Good
168520,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,14.5,Moderate
170408,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,9.8,Good
170410,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,9.7,Good
334251,General Pollution,Miles,CD,Bronx,Winter,2014-12-01,9.9,Good
742491,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,6.5,Good
336872,General Pollution,Miles,CD,Unknown,Summer,2015-06-01,14.4,Moderate
667820,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,24.7,Moderate
176024,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,21.8,Moderate
176066,General Pollution,Miles,UHF42,Unknown,Summer,2013-06-01,21.5,Moderate
602771,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,27.6,Bad
412432,General Pollution,Miles,UHF42,Bronx,Annual Average,2015-12-31,17.5,Moderate
825794,General Pollution,Miles,UHF42,Bronx,Winter,2021-12-01,21.3,Moderate
176013,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,20.2,Moderate
602801,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,17.3,Moderate
168540,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,12.3,Moderate
169307,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,10.7,Moderate
605978,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,7.0,Good
823485,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,6.7,Good
169460,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,14.8,Moderate
823212,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,10.1,Moderate
334269,General Pollution,Miles,CD,Unknown,Winter,2014-12-01,9.1,Good
336549,General Pollution,Miles,UHF42,Unknown,Winter,2014-12-01,26.7,Bad
175971,General Pollution,Miles,UHF42,Unknown,Summer,2011-06-01,22.2,Moderate
412452,General Pollution,Miles,UHF42,Unknown,Summer,2016-06-01,17.3,Moderate
175982,General Pollution,Miles,UHF42,Unknown,Summer,2011-06-01,23.9,Moderate
175940,General Pollution,Miles,UHF42,Unknown,Summer,2010-06-01,25.5,Bad
175922,General Pollution,Miles,UHF42,Bronx,Summer,2010-06-01,17.9,Moderate
175986,General Pollution,Miles,UHF42,Unknown,Summer,2011-06-01,34.6,Bad
412497,General Pollution,Miles,UHF42,Unknown,Summer,2016-06-01,25.0,Moderate
176028,General Pollution,Miles,UHF42,Unknown,Summer,2012-06-01,32.9,Bad
602759,General Pollution,Miles,UHF42,Unknown,Annual Average,2018-01-01,21.7,Moderate
212424,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,17.8,Moderate
176612,General Pollution,Miles,UHF42,Unknown,Annual Average,2010-12-01,28.2,Bad
212439,General Pollution,Miles,UHF42,Unknown,Summer,2014-06-01,28.4,Bad
336559,General Pollution,Miles,UHF42,Unknown,Annual Average,2015-01-01,29.2,Bad
628460,Asthma-Related,Rates,UHF42,Unknown,Other,2015-01-01,53.6,Bad
131434,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,88.6,Bad
131419,Asthma-Related,Rates,UHF42,Unknown,Other,2009-01-01,89.1,Bad
212692,General Pollution,Miles,UHF42,Unknown,Winter,2013-12-01,16.4,Moderate
643595,General Pollution,Miles,CD,Unknown,Summer,2019-06-01,15.4,Moderate
667610,General Pollution,Miles,CD,Unknown,Winter,2019-12-01,25.8,Bad
643683,General Pollution,Miles,CD,Unknown,Winter,2018-12-01,23.3,Moderate
336802,General Pollution,Miles,CD,Unknown,Annual Average,2015-01-01,20.3,Moderate
667681,General Pollution,Miles,CD,Unknown,Annual Average,2020-01-01,17.5,Moderate
166669,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,23.0,Moderate
165883,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,32.7,Bad
741204,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,17.9,Moderate
741033,General Pollution,Miles,UHF34,Unknown,Annual Average,2021-01-01,20.6,Moderate
171642,General Pollution,Miles,UHF34,Unknown,Winter,2010-12-01,30.5,Bad
549902,General Pollution,Miles,UHF34,Unknown,Annual Average,2017-01-01,21.1,Moderate
172716,General Pollution,Miles,UHF34,Bronx,Annual Average,2012-12-01,18.4,Moderate
171647,General Pollution,Miles,UHF34,Queens,Winter,2010-12-01,32.0,Bad
172089,General Pollution,Miles,UHF34,Queens,Summer,2009-06-01,21.7,Moderate
176543,General Pollution,Miles,UHF42,Queens,Annual Average,2008-12-01,22.9,Moderate
643422,General Pollution,Miles,UHF42,Queens,Winter,2018-12-01,20.4,Moderate
212314,General Pollution,Miles,UHF42,Unknown,Winter,2013-12-01,39.4,Bad
825996,General Pollution,Miles,UHF42,Unknown,Annual Average,2022-01-01,14.9,Moderate
602809,General Pollution,Miles,UHF42,Unknown,Winter,2017-12-01,23.8,Moderate
826042,General Pollution,Miles,CD,Unknown,Winter,2021-12-01,22.6,Moderate
166846,General Pollution,Miles,CD,Unknown,Summer,2012-06-01,20.2,Moderate
166905,General Pollution,Miles,CD,Unknown,Summer,2013-06-01,19.4,Moderate
603011,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,20.0,Moderate
741203,General Pollution,Miles,CD,Unknown,Summer,2021-06-01,13.1,Moderate
412702,General Pollution,Miles,CD,Unknown,Annual Average,2015-12-31,20.1,Moderate
602975,General Pollution,Miles,CD,Unknown,Annual Average,2018-01-01,19.8,Moderate
166668,General Pollution,Miles,CD,Unknown,Summer,2009-06-01,21.7,Moderate
741168,General Pollution,Miles,CD,Unknown,Annual Average,2021-01-01,17.3,Moderate
550127,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,21.3,Moderate
165859,General Pollution,Miles,CD,Unknown,Winter,2010-12-01,34.9,Bad
167747,General Pollution,Miles,CD,Unknown,Annual Average,2012-12-01,26.6,Bad
549998,General Pollution,Miles,CD,Unknown,Annual Average,2017-01-01,23.7,Moderate
742157,General Pollution,Miles,Borough,Queens,Summer,2021-06-01,8.1,Good
742323,General Pollution,Miles,UHF34,Unknown,Annual Average,2021-01-01,6.3,Good
334347,General Pollution,Miles,CD,Queens,Winter,2014-12-01,8.2,Good
742557,General Pollution,Miles,CD,Queens,Annual Average,2021-01-01,6.3,Good
411130,General Pollution,Miles,CD,Queens,Annual Average,2015-12-31,6.5,Good
667844,General Pollution,Miles,CD,Queens,Winter,2019-12-01,20.2,Moderate
336885,General Pollution,Miles,CD,Queens,Winter,2014-12-01,22.8,Moderate
741054,General Pollution,Miles,UHF34,Unknown,Annual Average,2021-01-01,14.3,Moderate
741093,General Pollution,Miles,UHF34,Unknown,Annual Average,2021-01-01,15.3,Moderate
412822,General Pollution,Miles,CD,Queens,Annual Average,2015-12-31,16.2,Moderate
741287,General Pollution,Miles,CD,Queens,Summer,2021-06-01,10.4,Moderate
412821,General Pollution,Miles,CD,Queens,Summer,2016-06-01,12.2,Moderate
412820,General Pollution,Miles,CD,Queens,Winter,2015-12-01,21.1,Moderate
741286,General Pollution,Miles,CD,Queens,Winter,2020-12-01,20.1,Moderate
211363,General Pollution,Miles,Borough,Queens,Winter,2013-12-01,26.8,Bad
643711,General Pollution,Miles,CD,Queens,Annual Average,2019-01-01,14.6,Moderate
411129,General Pollution,Miles,CD,Queens,Summer,2016-06-01,7.1,Good
411128,General Pollution,Miles,CD,Queens,Winter,2015-12-01,6.9,Good
412421,General Pollution,Miles,Borough,Queens,Winter,2015-12-01,22.5,Moderate
179441,General Pollution,Miles,Borough,Queens,Annual Average,2012-12-01,18.7,Moderate
742158,General Pollution,Miles,Borough,Queens,Annual Average,2021-01-01,6.5,Good
334345,General Pollution,Miles,CD,Queens,Annual Average,2015-01-01,7.9,Good
669970,General Pollution,Miles,CD,Queens,Annual Average,2020-01-01,5.8,Good
816717,General Pollution,Miles,CD,Queens,Other,2010-01-01,77.2,Bad
742156,General Pollution,Miles,Borough,Queens,Winter,2020-12-01,6.7,Good
179581,General Pollution,Miles,Borough,Queens,Summer,2011-06-01,11.2,Moderate
179576,General Pollution,Miles,Borough,Queens,Summer,2010-06-01,11.5,Moderate
410730,General Pollution,Miles,Borough,Queens,Summer,2016-06-01,7.8,Good
412422,General Pollution,Miles,Borough,Queens,Summer,2016-06-01,13.1,Moderate
740887,General Pollution,Miles,Borough,Queens,Winter,2020-12-01,20.7,Moderate
825802,General Pollution,Miles,Borough,Queens,Summer,2022-06-01,10.6,Moderate
179281,General Pollution,Miles,Borough,Queens,Winter,2010-12-01,28.3,Bad
547363,General Pollution,Miles,Borough,Queens,Annual Average,2017-01-01,7.2,Good
549755,General Pollution,Miles,Borough,Queens,Annual Average,2017-01-01,17.9,Moderate
179431,General Pollution,Miles,Borough,Queens,Annual Average,2010-12-01,21.5,Moderate
179656,General Pollution,Miles,Borough,Queens,Annual Average,2010-12-01,9.8,Good
166787,General Pollution,Miles,CD,Unknown,Summer,2011-06-01,21.4,Moderate
166728,General Pollution,Miles,CD,Unknown,Summer,2010-06-01,21.4,Moderate
412739,General Pollution,Miles,CD,Unknown,Winter,2015-12-01,24.5,Moderate
412700,General Pollution,Miles,CD,Unknown,Winter,2015-12-01,23.9,Moderate
412736,General Pollution,Miles,CD,Unknown,Winter,2015-12-01,25.2,Bad
741202,General Pollution,Miles,CD,Unknown,Winter,2020-12-01,23.4,Moderate
602722,General Pollution,Miles,UHF42,Unknown,Winter,2017-12-01,26.8,Bad
643393,General Pollution,Miles,UHF42,Unknown,Annual Average,2019-01-01,23.6,Moderate
